ID	Epoch Day	Weekday	Date	When	Event	Tag
id=illuminati-1285	-14,242	Tue 1 January 1861	01/01/1861	1861 AD.	American Civil War begins.	#illuminati
id=illuminati-1288	-14,242	Tue 1 January 1861	01/01/1861	1861 AD.	Confederate states secede; elect Jefferson Davis president; Benjamin appointed Confederate Attorney General, later Secretary of War.	#illuminati
id=illuminati-1291	-14,242	Tue 1 January 1861	01/01/1861	1861 AD.	Emancipation of serfs in Russia.	#illuminati
id=illuminati-1294	-14,242	Tue 1 January 1861	01/01/1861	1861 AD.	Gatling gun patented.	#illuminati
id=illuminati-1297	-14,242	Tue 1 January 1861	01/01/1861	1861 AD.	Jacolliot writes about the Nine Unknown in Calcutta.	#illuminati
id=illuminati-1276	-14,608	Sun 1 January 1860	01/01/1860	1860s AD.	Attempts to suppress the Mafia in Sicily are unsuccessful.	#illuminati
id=illuminati-1279	-14,608	Sun 1 January 1860	01/01/1860	1860 AD.	Electric storage battery invented.	#illuminati
id=illuminati-1282	-14,608	Sun 1 January 1860	01/01/1860	1860 AD.	Lincoln elected.	#illuminati
id=illuminati-1270	-14,973	Sat 1 January 1859	01/01/1859	1859 AD.	Darwin's Origin of Species published.	#illuminati
id=illuminati-1273	-14,973	Sat 1 January 1859	01/01/1859	1859 AD.	Oil wells invented.	#illuminati
id=Espionage-66	-16,799	Sun 1 January 1854	01/01/1854	1854 AD.	Charles Wheatstone, British cryptologist, invented cipher to be used by diplomats, but a government official worried that it was too complicated. In 2006 Stephen Pincock authored 'Codebreaker' a tale of codes and ciphers as well as their creators and crackers.	#Espionage #UK
id=illuminati-1267	-17,530	Thu 1 January 1852	01/01/1852	1852 AD.	Benjamin becomes first professed Jew elected to Congress.	#illuminati
id=illuminati-1264	-18,625	Mon 1 January 1849	01/01/1849	1849 to 1936 AD.	Life of Sir Basil Zaharoff, 'mystery man of Europe,' who made a fortune as an armaments dealer and financier, selling weapons to both sides in World War I and other conflicts.	#illuminati
id=illuminati-1234	-18,991	Sat 1 January 1848	01/01/1848	1848 AD.	Abdication of Ferdinand I in Austria.	#illuminati
id=illuminati-1237	-18,991	Sat 1 January 1848	01/01/1848	1848 AD.	Fall of monarchy in France.	#illuminati
id=illuminati-1240	-18,991	Sat 1 January 1848	01/01/1848	1848 AD.	Fortean tidbits; moon turns 'blood-red' during total eclipse; a great comet fails to return at the time predicted; visions and 'phantom soldiers' seen in the skies of France and Scotland; Captain M'Quahae of H.M.S. Daedalus reports seeing a 'huge, unknown creature' in the ocean.	#illuminati
id=illuminati-1243	-18,991	Sat 1 January 1848	01/01/1848	1848 AD.	Germany briefly united in a parliament at Frankfort; unity destroyed by the King of Prussia.	#illuminati
id=illuminati-1246	-18,991	Sat 1 January 1848	01/01/1848	1848 AD.	Gold discovered in California.	#illuminati
id=illuminati-1249	-18,991	Sat 1 January 1848	01/01/1848	1848 AD.	Marx and Engles publish the Communist Manifesto (allegedly commissioned by the Illuminati) and travel in France and Germany encouraging discontent with the Establishment.	#illuminati
id=illuminati-1252	-18,991	Sat 1 January 1848	01/01/1848	1848 AD.	Republic established in Rome.	#illuminati
id=illuminati-1255	-18,991	Sat 1 January 1848	01/01/1848	1848 AD.	Revolts in Denmark, Ireland, Lombardy, Schleswig-Holstein and Venice.	#illuminati
id=illuminati-1258	-18,991	Sat 1 January 1848	01/01/1848	1848 AD.	Spiritualism born in Wayne County, New York, when the teenaged Fox sisters communicate with poltergeists.	#illuminati
id=illuminati-1261	-18,991	Sat 1 January 1848	01/01/1848	1848 AD.	Woman's Suffrage Movement gets underway in Seneca Falls, New York.	#illuminati
id=illuminati-1228	-20,452	Mon 1 January 1844	01/01/1844	1844 AD.	Bahai religion begins when the Bab proclaims his mission in Persia.	#illuminati
id=illuminati-1231	-20,452	Mon 1 January 1844	01/01/1844	1844 AD.	Morse builds first practical telegraph.	#illuminati
id=illuminati-1219	-23,739	Thu 1 January 1835	01/01/1835	1835 AD.	Attempted assassination of Jackson with two single shot pistols, both of which jammed.	#illuminati
id=illuminati-1222	-23,739	Thu 1 January 1835	01/01/1835	1835 AD.	Revolver invented.	#illuminati
id=illuminati-1225	-23,739	Thu 1 January 1835	01/01/1835	1835 AD.	The socialist League of the Just founded in Paris, later becoming the Marxist Communist League.	#illuminati
id=illuminati-1216	-24,469	Tue 1 January 1833	01/01/1833	1833 AD.	Jackson orders U.S. funds withdrawn from Bank of the United States, effectively killing the institution.	#illuminati
id=illuminati-1210	-25,200	Sat 1 January 1831	01/01/1831	1831 AD.	Anti-Masonic Party runs Wirt for President, assuring that Mason Andrew Jackson would be re-elected.	#illuminati
id=illuminati-1213	-25,200	Sat 1 January 1831	01/01/1831	1831 AD.	Poe dismissed from West Point.	#illuminati
id=illuminati-1201	-25,565	Fri 1 January 1830	01/01/1830	1830 AD.	Anti-Masonic conventions in Massachusetts and Vermont find evidence linking Masonry with Illuminism.	#illuminati
id=illuminati-1204	-25,565	Fri 1 January 1830	01/01/1830	1830 AD.	Book of Mormon published.	#illuminati
id=illuminati-1207	-25,565	Fri 1 January 1830	01/01/1830	1830 AD.	Weishaupt and Bolivar die.	#illuminati
id=illuminati-1198	-25,930	Thu 1 January 1829	01/01/1829	1829 AD.	Alleged Illuminati meeting in New York decides to unite Atheists and Nihilists into Communist movement.	#illuminati
id=illuminati-1189	-26,296	Tue 1 January 1828	01/01/1828	1828 AD.	Anti-Masonic Party founded, first third-party in America.	#illuminati
id=illuminati-1192	-26,296	Tue 1 January 1828	01/01/1828	1828 AD.	Attempted assassination of Bolivar.	#illuminati
id=illuminati-1195	-26,296	Tue 1 January 1828	01/01/1828	1828 AD.	Tammany Society backs Andrew Jackson for President.	#illuminati
id=Espionage-63	-27,030	Wed 28 December 1825	28/12/1825	1825 Dec 28 AD.	James Wilkinson (b.1757), US General and statesman, died In Mexico City. He was associated with several scandals and controversies. Wilkinson's involvement with the Spanish (as Agent 13) was widely suspected in his own day, but it was not proven until 1854, with Louisiana historian Charles Gayarre's publication of the American general's correspondence with Esteban Rodríguez Miró, Louisiana's colonial governor between 1785 and 1791. Other historians subsequently added to the catalogue of Wilkinson's treasonous activities.	#Espionage #USA #mx #es
id=illuminati-1180	-27,391	Sat 1 January 1825	01/01/1825	1825 AD.	Bolivar liberates Bolivia.	#illuminati
id=illuminati-1183	-27,391	Sat 1 January 1825	01/01/1825	1825 AD.	Decembrist movement suppressed in Russia after brief uprising.	#illuminati
id=illuminati-1186	-27,391	Sat 1 January 1825	01/01/1825	1825 AD.	Founding of Vienna bank by Solmon Rothschild and Naples bank by Carl Rothschild.	#illuminati
id=illuminati-1174	-28,487	Tue 1 January 1822	01/01/1822	1822 AD.	Ecuador liberated by Bolivar.	#illuminati
id=illuminati-1177	-28,487	Tue 1 January 1822	01/01/1822	1822 AD.	Russian government suppresses Masonry.	#illuminati
id=illuminati-1165	-29,583	Fri 1 January 1819	01/01/1819	1819 AD.	American Independent Order of Odd Fellows founded.	#illuminati
id=illuminati-1168	-29,583	Fri 1 January 1819	01/01/1819	1819 AD.	Founding of National Freemasonry, the most important of several Polish secret societies devoted to ousting the Russians from Poland.	#illuminati
id=illuminati-1171	-29,583	Fri 1 January 1819	01/01/1819	1819 AD.	Liberation of Columbia by Bolivar.	#illuminati
id=illuminati-1162	-29,948	Thu 1 January 1818	01/01/1818	1818 AD.	Mary Shelley's Frankenstein published.	#illuminati
id=illuminati-1156	-30,313	Wed 1 January 1817	01/01/1817	1817 AD.	Irish immigrants force entry into Tammany Society, changing its direction.	#illuminati
id=illuminati-1159	-30,313	Wed 1 January 1817	01/01/1817	1817 AD.	Suppression of the Lodge of Jupiter the Thunderer begins.	#illuminati
id=illuminati-1150	-31,044	Sun 1 January 1815	01/01/1815	1815 AD.	Napoleon's Waterloo.	#illuminati
id=illuminati-1153	-31,044	Sun 1 January 1815	01/01/1815	1815 AD.	Secret societies which eventually become the Decembrist Movement formed in Russian Masonic lodges.	#illuminati
id=illuminati-1147	-34,696	Tue 1 January 1805	01/01/1805	1805 to 1881 AD.	Life of Auguste Blanqui, French socialist, founder of numerous secret societies modelled after Buonarroti.	#illuminati
id=illuminati-1141	-36,522	Wed 1 January 1800	01/01/1800	1800 AD.	Death of Thomas Waley, one of the last Hell Fire Club leaders.	#illuminati
id=illuminati-1144	-36,522	Wed 1 January 1800	01/01/1800	1800 AD.	Napoleon comes to power, allegedly through Illuminati manipulation.	#illuminati
id=illuminati-1135	-37,252	Mon 1 January 1798	01/01/1798	1798 AD.	Illuminati scare in New England.	#illuminati
id=illuminati-1138	-37,252	Mon 1 January 1798	01/01/1798	1798 AD.	Knights of Malta lose their island to Napoleon.	#illuminati
id=illuminati-1129	-37,983	Fri 1 January 1796	01/01/1796	1796 AD.	Adams elected President.	#illuminati
id=illuminati-1132	-37,983	Fri 1 January 1796	01/01/1796	1796 AD.	Paine publishes letter critical of Washington.	#illuminati
id=illuminati-1120	-38,348	Thu 1 January 1795	01/01/1795	1795 AD.	France makes peace with Prussia and Spain, invades Holland.	#illuminati
id=illuminati-1123	-38,348	Thu 1 January 1795	01/01/1795	1795 AD.	Napoleon suppresses revolt in Paris and goes to Italy as Commander-in-Chief.	#illuminati
id=illuminati-1126	-38,348	Thu 1 January 1795	01/01/1795	1795 AD.	Yazoo land fraud: bribed Georgia legislators sell Mississippi.	#illuminati
id=illuminati-1105	-38,713	Wed 1 January 1794	01/01/1794	1794 AD.	attempts of Robespierre's life; his enemies accuse him of attempting to have himself declared divine by Catherine Theot, an old woman who preached a mystery religion; Robespierre guillotined.	#illuminati
id=illuminati-1108	-38,713	Wed 1 January 1794	01/01/1794	1794 AD.	Monroe becomes minister to France.	#illuminati
id=illuminati-1111	-38,713	Wed 1 January 1794	01/01/1794	1794 AD.	Whiskey rebellion in Pennsylvania to protest liquor taxes.	#illuminati
id=illuminati-1114	-38,713	Wed 1 January 1794	01/01/1794	1794 AD.	Would-be assassin of Robespierre fires on Collot d'Herbois instead; the next day a young girl arrested as suspected assassin; she and 40 others sent to guillotine.	#illuminati
id=illuminati-1117	-38,713	Wed 1 January 1794	01/01/1794	1794 AD.	Year Two; France passes laws distributing confiscated property to the poor, leads victorious battle against Austrians.	#illuminati
id=illuminati-1087	-39,078	Tue 1 January 1793	01/01/1793	1793 AD.	France declares war on England and the Dutch United Provinces.	#illuminati
id=illuminati-1090	-39,078	Tue 1 January 1793	01/01/1793	1793 AD.	French food riots.	#illuminati
id=illuminati-1093	-39,078	Tue 1 January 1793	01/01/1793	1793 AD.	French government kills thousands of its citizens.	#illuminati
id=illuminati-1096	-39,078	Tue 1 January 1793	01/01/1793	1793 AD.	Russia and Prussia begin partition of Poland.	#illuminati
id=illuminati-1099	-39,078	Tue 1 January 1793	01/01/1793	1793 AD.	war breaks out with Spain and Austria.	#illuminati
id=illuminati-1102	-39,078	Tue 1 January 1793	01/01/1793	1793 AD.	Year One of the French Republic; the year of the Terror, Louis XVI found guilty of conspiracy, condemned to be executed.	#illuminati
id=illuminati-1057	-39,444	Sun 1 January 1792	01/01/1792	1792 AD.	Assassination of Gustav III at the Stockholm opera.	#illuminati
id=illuminati-1060	-39,444	Sun 1 January 1792	01/01/1792	1792 AD.	Catherine II outlaws Masonry in Russia.	#illuminati
id=illuminati-1063	-39,444	Sun 1 January 1792	01/01/1792	1792 AD.	Elections for the National Convention, a triumph for Robespierre and his followers.	#illuminati
id=illuminati-1066	-39,444	Sun 1 January 1792	01/01/1792	1792 AD.	First Swedenborgian church in America.	#illuminati
id=illuminati-1069	-39,444	Sun 1 January 1792	01/01/1792	1792 AD.	France declared a Republic.	#illuminati
id=illuminati-1072	-39,444	Sun 1 January 1792	01/01/1792	1792 AD.	Life of Joseph Balsamo translated into English in Dublin.	#illuminati
id=illuminati-1075	-39,444	Sun 1 January 1792	01/01/1792	1792 AD.	Louis XVI imprisoned in the Templars Temple tower.	#illuminati
id=illuminati-1078	-39,444	Sun 1 January 1792	01/01/1792	1792 AD.	Massacres of September, in which priests, bishops and others are killed.	#illuminati
id=illuminati-1081	-39,444	Sun 1 January 1792	01/01/1792	1792 AD.	War between France and Austria.	#illuminati
id=illuminati-1084	-39,444	Sun 1 January 1792	01/01/1792	1792 AD.	Washington re-elected.	#illuminati
id=illuminati-1042	-39,809	Sat 1 January 1791	01/01/1791	1791 AD.	Burr begins converting Tammany Society into a political machine.	#illuminati
id=illuminati-1045	-39,809	Sat 1 January 1791	01/01/1791	1791 AD.	First Bank of the United States chartered.	#illuminati
id=illuminati-1048	-39,809	Sat 1 January 1791	01/01/1791	1791 AD.	Mozart's The Magic Flute, containing Masonic elements, performed.	#illuminati
id=illuminati-1051	-39,809	Sat 1 January 1791	01/01/1791	1791 AD.	Napoleon joins the Jocobin Club.	#illuminati
id=illuminati-1054	-39,809	Sat 1 January 1791	01/01/1791	1791 AD.	The anonymous Vie de Joseph Balsamo (Joseph Basalmo was Cagliostro's name before he joined the Masons), first recorded link of the Illuminati and the French Revolution, appears in several European countries.	#illuminati
id=illuminati-1039	-40,174	Fri 1 January 1790	01/01/1790	1790 AD.	Rebellion and massacre throughout France.	#illuminati
id=Espionage-57	-40,178	Mon 28 December 1789	28/12/1789	1789 Dec 28 AD.	Lydia Darragh (b.1729), American spy, died in Philadelphia. Her exploits in 1777 did not become public until the publication of an anonymous article in 1827.	#Espionage #UK #USA #ie
id=Espionage-60	-40,345	Tue 14 July 1789	14/07/1789	1789 Jul 14 AD.	The French Revolution. 'It was not the literate and cultured minority of Frenchmen who brought down the government, as had been the case in England and America. Instead it was the common people, who marched upon the king and queen in their palace at Versailles. The Jacobins promulgated a Declaration of Rights of Man and of the Citizen that went beyond the American Bill of Rights in affirming, 'Nothing that is not forbidden by Law may be hindered, and no one may be compelled to do what the Law does not ordain,' for 'Liberty consists in being able to do anything that does not harm others.'	#Espionage #fr #USA
id=illuminati-1021	-40,539	Thu 1 January 1789	01/01/1789	1789 AD.	Bavarian edict against Reading Societies.	#illuminati
id=illuminati-1024	-40,539	Thu 1 January 1789	01/01/1789	1789 AD.	Blake's Marriage of Heaven and Hell published.	#illuminati
id=illuminati-1027	-40,539	Thu 1 January 1789	01/01/1789	1789 AD.	Cagliostro arrested by Inquisition of Rome.	#illuminati
id=illuminati-1030	-40,539	Thu 1 January 1789	01/01/1789	1789 AD.	French Revolution begins.	#illuminati
id=illuminati-1033	-40,539	Thu 1 January 1789	01/01/1789	1789 AD.	Jefferson returns to U.S. to become first Secretary of State; Hamilton becomes first Secretary of the Treasury.	#illuminati
id=illuminati-1036	-40,539	Thu 1 January 1789	01/01/1789	1789 AD.	Washington elected President of the United States; first Congress under new Constitution.	#illuminati
id=illuminati-1006	-40,905	Tue 1 January 1788	01/01/1788	1788 AD.	American Constitution ratified by the states.	#illuminati
id=illuminati-1009	-40,905	Tue 1 January 1788	01/01/1788	1788 AD.	Cyrus Griffen seventh President of Congress Assembled.	#illuminati
id=illuminati-1012	-40,905	Tue 1 January 1788	01/01/1788	1788 AD.	Individual American states begin to outlaw slavery.	#illuminati
id=illuminati-1015	-40,905	Tue 1 January 1788	01/01/1788	1788 AD.	Paine visits London and Paris.	#illuminati
id=illuminati-1018	-40,905	Tue 1 January 1788	01/01/1788	1788 AD.	The Federalist essays published by Hamilton, Madison and Jay.	#illuminati
id=illuminati-982	-41,270	Mon 1 January 1787	01/01/1787	1787 AD.	Arthur St. Clair sixth President of Congress Assembled.	#illuminati
id=illuminati-985	-41,270	Mon 1 January 1787	01/01/1787	1787 AD.	German authorities publish letter by Weishaupt admitting he sought abortion for his sister-in-law; Weishaupt replies, blaming 'extenuating circumstances.' German Union (extension of outlawed Bavarian Illuminati) founded by Bahrdt.	#illuminati
id=illuminati-988	-41,270	Mon 1 January 1787	01/01/1787	1787 AD.	Goethe visits Cagliostro's family in Palermo.	#illuminati
id=illuminati-991	-41,270	Mon 1 January 1787	01/01/1787	1787 AD.	Jefferson meets secretly in Paris with Brazilian rebel to discuss American aid to revolution in Brazil.	#illuminati
id=illuminati-994	-41,270	Mon 1 January 1787	01/01/1787	1787 AD.	Shay's Rebellion in Massachusetts to protest unfair taxes.	#illuminati
id=illuminati-997	-41,270	Mon 1 January 1787	01/01/1787	1787 AD.	Society for the Abolition of the African Slave-Trade founded in London.	#illuminati
id=illuminati-1000	-41,270	Mon 1 January 1787	01/01/1787	1787 AD.	Swedenborgian Church founded in London.	#illuminati
id=illuminati-1003	-41,270	Mon 1 January 1787	01/01/1787	1787 AD.	Washington elected President of Constitutional Convention in Philadelphia; new constitution adopted by the convention.	#illuminati
id=illuminati-967	-41,635	Sun 1 January 1786	01/01/1786	1786 AD.	Italian Illuminatus Buonarroti's library of Masonic and subversive books confiscated by state authorities.	#illuminati
id=illuminati-970	-41,635	Sun 1 January 1786	01/01/1786	1786 AD.	Napoleon writes pamphlet defending Rousseau.	#illuminati
id=illuminati-973	-41,635	Sun 1 January 1786	01/01/1786	1786 AD.	Nathaniel Gorham fifth President of Congress Assembled.	#illuminati
id=illuminati-976	-41,635	Sun 1 January 1786	01/01/1786	1786 AD.	Secret congress in Frankfort where Louis XVI and Gustavus III of Sweden condemned to die by Illuminati.	#illuminati
id=illuminati-979	-41,635	Sun 1 January 1786	01/01/1786	1786 AD.	Wisdom Lodge founded in Virginia.	#illuminati
id=illuminati-949	-42,000	Sat 1 January 1785	01/01/1785	1785 AD.	Anonymous pamphlet appears in Germany revealing secrets of ancient Egyptian ceremonies.	#illuminati
id=illuminati-952	-42,000	Sat 1 January 1785	01/01/1785	1785 AD.	Franklin returns to America; Jefferson becomes French ambassador.	#illuminati
id=illuminati-955	-42,000	Sat 1 January 1785	01/01/1785	1785 AD.	French 'Diamond Necklace' affair.	#illuminati
id=illuminati-958	-42,000	Sat 1 January 1785	01/01/1785	1785 AD.	Napoleon graduates military school.	#illuminati
id=illuminati-961	-42,000	Sat 1 January 1785	01/01/1785	1785 AD.	Rosicrucian Order suppressed in Austria.	#illuminati
id=illuminati-964	-42,000	Sat 1 January 1785	01/01/1785	1785 AD.	Weishaupt flees to Gotha; new edict outlaws Illuminati; High-ranking Illuminatus Lanz killed by lightning and Illuminati papers found on body by police.	#illuminati
id=illuminati-934	-42,366	Thu 1 January 1784	01/01/1784	1784 AD.	Bavarian Monarch Carl Theodore outlaws secret societies.	#illuminati
id=illuminati-937	-42,366	Thu 1 January 1784	01/01/1784	1784 AD.	Cagliostro moves to Lyons from Bordeaux to found the Mother Lodge of Egyptian Masonry.	#illuminati
id=illuminati-940	-42,366	Thu 1 January 1784	01/01/1784	1784 AD.	Richard Henry Lee fourth President of Congress Assembled.	#illuminati
id=illuminati-943	-42,366	Thu 1 January 1784	01/01/1784	1784 AD.	Royal Commission in Paris, including Franklin and Guillotine as members, investigates Mesmerism and returns a negative report.	#illuminati
id=illuminati-946	-42,366	Thu 1 January 1784	01/01/1784	1784 AD.	Treaty with England ratified by Congress.	#illuminati
id=illuminati-910	-42,731	Wed 1 January 1783	01/01/1783	1783 AD.	Eclectic Rite founded by Baron Knigge in Frankfort.	#illuminati
id=illuminati-913	-42,731	Wed 1 January 1783	01/01/1783	1783 AD.	Ex-Illuminati Utschneider sends letter denouncing the Order to monarch of Bavaria.	#illuminati
id=illuminati-916	-42,731	Wed 1 January 1783	01/01/1783	1783 AD.	Hanson dies.	#illuminati
id=illuminati-919	-42,731	Wed 1 January 1783	01/01/1783	1783 AD.	Rite of Swedenborg founded by Marquis de Throne.	#illuminati
id=illuminati-922	-42,731	Wed 1 January 1783	01/01/1783	1783 AD.	Thomas Mifflin third President of Congress Assembled.	#illuminati
id=illuminati-925	-42,731	Wed 1 January 1783	01/01/1783	1783 AD.	Treaty signed between America and England.	#illuminati
id=illuminati-928	-42,731	Wed 1 January 1783	01/01/1783	1783 AD.	Washington disbands army, resigns.	#illuminati
id=illuminati-931	-42,731	Wed 1 January 1783	01/01/1783	1783 AD.	Webster's American Spelling Book published.	#illuminati
id=illuminati-898	-43,096	Tue 1 January 1782	01/01/1782	1782 AD.	British cabinet agrees to recognize American independence, preliminary agreement signed in Paris.	#illuminati
id=illuminati-901	-43,096	Tue 1 January 1782	01/01/1782	1782 AD.	Casanova retires as secret agent.	#illuminati
id=illuminati-904	-43,096	Tue 1 January 1782	01/01/1782	1782 AD.	Hanson commissions the 'Eye in the Pyramid' Great Seal, finishes term; Elias Boudinot elected second President of Congress Assembled.	#illuminati
id=illuminati-907	-43,096	Tue 1 January 1782	01/01/1782	1782 AD.	Illuminati dominate European Masonry.	#illuminati
id=Espionage-54	-43,328	Mon 14 May 1781	14/05/1781	1781 May 14 AD.	Abram Petrovich Gannibal (b.1696), an African slave adopted by Peter the Great, died. He served Peter in various important capacities including spy and privy councillor. He is the great-grandfather of Alexander Pushkin. In 2005 Hugh Barnes authored 'Gannibal: The Moor of Petersburg.'	#Espionage #ru
id=illuminati-895	-43,388	Thu 15 March 1781	15/03/1781	March 15, 1781 AD.	Battle of Guilford Court House, surrender of Cornwallis at Yorktown.	#illuminati
id=illuminati-883	-43,461	Mon 1 January 1781	01/01/1781	1781 AD.	John Hanson becomes first President of the United States in Congress Assembled.	#illuminati
id=illuminati-886	-43,461	Mon 1 January 1781	01/01/1781	1781 AD.	Kant's Critique of Pure Reason published.	#illuminati
id=illuminati-889	-43,461	Mon 1 January 1781	01/01/1781	1781 AD.	United Masonic Lodges of Hamburg headed by Fraximus, a secret Rosicrucian.	#illuminati
id=illuminati-892	-43,461	Mon 1 January 1781	01/01/1781	1781 AD.	Weishaupt seeks abortion for his sister-in-law while awaiting dispensation to marry her.	#illuminati
id=illuminati-868	-43,827	Sat 1 January 1780	01/01/1780	1780 AD.	First use of the title Odd Fellows.	#illuminati
id=illuminati-871	-43,827	Sat 1 January 1780	01/01/1780	1780 AD.	Illuminati begins rapid growth.	#illuminati
id=illuminati-874	-43,827	Sat 1 January 1780	01/01/1780	1780 AD.	John Andre, British agent, captured with secret documents from Arnold; Arnold escapes to join British; Andre hanged as spy.	#illuminati
id=illuminati-877	-43,827	Sat 1 January 1780	01/01/1780	1780 AD.	Order of the Brotherhood of Asia, Rosicrucian off-shoot, founded.	#illuminati
id=illuminati-880	-43,827	Sat 1 January 1780	01/01/1780	1780 AD.	Weishaupt's wife dies.	#illuminati
id=illuminati-859	-44,192	Fri 1 January 1779	01/01/1779	1779 AD.	Benedict Arnold becomes a traitor and spy for the British.	#illuminati
id=illuminati-862	-44,192	Fri 1 January 1779	01/01/1779	1779 AD.	John Paul Jones says 'I have not yet begun to fight.'	#illuminati
id=illuminati-865	-44,192	Fri 1 January 1779	01/01/1779	1779 AD.	War of Bavarian Secession ends.	#illuminati
id=illuminati-850	-44,557	Thu 1 January 1778	01/01/1778	1778 AD.	France recognizes American independence, signs treaty and provides aid.	#illuminati
id=illuminati-853	-44,557	Thu 1 January 1778	01/01/1778	1778 AD.	Franklin assists in initiation of Voltaire into Masonic Lodge of Paris.	#illuminati
id=illuminati-856	-44,557	Thu 1 January 1778	01/01/1778	1778 AD.	Masonic Convention in Lyons organizes Knights of Beneficence.	#illuminati
id=Espionage-51	-44,557	Thu 1 January 1778	01/01/1778	1778 AD.	Benjamin Tallmadge, under orders from George Washington, organized a spy network in NYC, the heart of the British forces. The code name for the group was Samuel Culper and it became known as the Culper Gang.	#Espionage #USA
id=Espionage-48	-44,587	Tue 2 December 1777	02/12/1777	1777 Dec 2 AD.	British officers under Gen. Howe met in the Philadelphia home of Lydia Darragh to discuss plans to the attack American forces on December 5, just prior to Gen. Washington’s planned move to Valley Forge. Mrs. Darragh listened in on the plans and sent word to Whitemarsh of the impending attack.	#Espionage #UK #USA #ie
id=illuminati-835	-44,922	Wed 1 January 1777	01/01/1777	1777 AD.	Articles of Confederation adopted by Continental Congress.	#illuminati
id=illuminati-838	-44,922	Wed 1 January 1777	01/01/1777	1777 AD.	Battles of Bennington, Brandywine, Germantown, Princeton and Saratoga.	#illuminati
id=illuminati-841	-44,922	Wed 1 January 1777	01/01/1777	1777 AD.	War of Bavarian Secession begins.	#illuminati
id=illuminati-844	-44,922	Wed 1 January 1777	01/01/1777	1777 AD.	Washington has his mystical vision of the future of the United States while at Valley Forge.	#illuminati
id=illuminati-847	-44,922	Wed 1 January 1777	01/01/1777	1777 AD.	Weishaupt joins Munich Lodge of the Order of Good Council.	#illuminati
id=illuminati-802	-45,288	Mon 1 January 1776	01/01/1776	1776 AD.	Aaron Burr serves as assistant to Benedict Arnold.	#illuminati
id=illuminati-805	-45,288	Mon 1 January 1776	01/01/1776	1776 AD.	Adam Smith's Wealth of Nations published.	#illuminati
id=illuminati-808	-45,288	Mon 1 January 1776	01/01/1776	1776 AD.	American Declaration of Independence, written by Jefferson, adopted by Continental Congress.	#illuminati
id=illuminati-811	-45,288	Mon 1 January 1776	01/01/1776	1776 AD.	Battles of Long Island, White Plains and Trenton.	#illuminati
id=illuminati-814	-45,288	Mon 1 January 1776	01/01/1776	1776 AD.	Cagliostro initiated into Masonry.	#illuminati
id=illuminati-817	-45,288	Mon 1 January 1776	01/01/1776	1776 AD.	Franklin becomes ambassador to France, is affiliated with French Masonic lodges.	#illuminati
id=illuminati-820	-45,288	Mon 1 January 1776	01/01/1776	1776 AD.	Illuminati founded by Weishaupt.	#illuminati
id=illuminati-823	-45,288	Mon 1 January 1776	01/01/1776	1776 AD.	Nathan Hale executed as spy by British.	#illuminati
id=illuminati-826	-45,288	Mon 1 January 1776	01/01/1776	1776 AD.	Opening of Freemasons' Hall, permanent headquarters of English Masonry.	#illuminati
id=illuminati-829	-45,288	Mon 1 January 1776	01/01/1776	1776 AD.	Saigon captured by Tay Son brothers.	#illuminati
id=illuminati-832	-45,288	Mon 1 January 1776	01/01/1776	1776 AD.	Thomas Paine's Common Sense and The Crisis widely read.	#illuminati
id=illuminati-787	-45,653	Sun 1 January 1775	01/01/1775	1775 AD.	Bushnell's first experimental submarine and torpedo tested.	#illuminati
id=illuminati-790	-45,653	Sun 1 January 1775	01/01/1775	1775 AD.	George III proclaims America in open rebellion.	#illuminati
id=illuminati-793	-45,653	Sun 1 January 1775	01/01/1775	1775 AD.	Initial battles of the Revolutionary War: Lexington, Bunker Hill, Toconderoga.	#illuminati
id=illuminati-796	-45,653	Sun 1 January 1775	01/01/1775	1775 AD.	Prince Hall lodges (for blacks) chartered by Grand Lodge of London, rejected by American lodges.	#illuminati
id=illuminati-799	-45,653	Sun 1 January 1775	01/01/1775	1775 AD.	Second Continental Congress authorizes naval warships, sets up secret committee to procure weapons, names Washington commander-in-chief of the new American Army.	#illuminati
id=illuminati-766	-46,018	Sat 1 January 1774	01/01/1774	1774 AD.	Britain's 'Intolerable Acts' designed to punish rebellious colonies.	#illuminati
id=illuminati-769	-46,018	Sat 1 January 1774	01/01/1774	1774 AD.	Casanova becomes secret agent for the Inquisitors of Venice.	#illuminati
id=illuminati-772	-46,018	Sat 1 January 1774	01/01/1774	1774 AD.	Catherine II shuts down satiric journals in Russia.	#illuminati
id=illuminati-775	-46,018	Sat 1 January 1774	01/01/1774	1774 AD.	First Continental Congress.	#illuminati
id=illuminati-778	-46,018	Sat 1 January 1774	01/01/1774	1774 AD.	Jefferson's Summary View of the Rights of British Americans published.	#illuminati
id=illuminati-781	-46,018	Sat 1 January 1774	01/01/1774	1774 AD.	Louis XVI becomes king of France.	#illuminati
id=illuminati-784	-46,018	Sat 1 January 1774	01/01/1774	1774 AD.	Washington begins training troops.	#illuminati
id=illuminati-751	-46,383	Fri 1 January 1773	01/01/1773	1773 AD.	Alleged meeting of Meyer Rothschild and others to plan a world revolution.	#illuminati
id=illuminati-754	-46,383	Fri 1 January 1773	01/01/1773	1773 AD.	British Tea Tax on colonies; Boston Tea Party in protest.	#illuminati
